barcode;кол-во
PN037B-ST-23434-PA-BROWN,BROWN;8
PN038G-ST-23434-PA-GREY,GREY;4
PN039G-ST-23434-PA-GREY,GREY;4
PN040G-ST-23434-PA-GREY,GREY;7
PN041G-ST-23434-PA-GREY,GREY;2
PN042B-ST-23434-PA-BROWN,BROWN;10
PN042G-ST-23434-PA-GREY,GREY;6
PN001B-ST-29340-PA-BROWN,BROWN;4
PN001G-ST-29340-PA-GREY,GREY;0
PN002B-ST-29340-PA-BROWN,BROWN;0
PN002G-ST-29340-PA-GREY,GREY;0
PN003B-ST-29340-PA-BROWN,BROWN;0
PN003G-ST-29340-PA-GREY,GREY;0
PN004B-ST-29340-PA-BROWN,BROWN;0
PN004G-ST-29340-PA-GREY,GREY;2
PN005B-ST-29340-PA-BROWN,BROWN;2
PN005G-ST-29340-PA-GREY,GREY;4
PN006B-ST-29340-PA-BROWN,BROWN;0
PN006G-ST-29340-PA-GREY,GREY;0
PN007C-ST-29340-PA-GREY,BROWN;2
PN008B-ST-29340-PA-BROWN,BROWN;3
PN008G-ST-29340-PA-GREY,GREY;7
PN009B-ST-29340-PA-BROWN,BROWN;0
PN009G-ST-29340-PA-GREY,GREY;2
PN010C-ST-29340-PA-GREY,BROWN;0
PN011G-ST-29340-PA-GREY,GREY;0
PN012C-ST-29340-PA-GREY,BROWN;0
PN014B-ST-29340-PA-BROWN,BROWN;0
PN017G-ST-29340-PA-GREY,GREY;0
PN036G-ST-29340-PA-GREY,GREY;0
PN037B-ST-29340-PA-BROWN,BROWN;5
PN038G-ST-29340-PA-GREY,GREY;0
PN039G-ST-29340-PA-GREY,GREY;3
PN040G-ST-29340-PA-GREY,GREY;3
PN041G-ST-29340-PA-GREY,GREY;2
PN042B-ST-29340-PA-BROWN,BROWN;6
PN042G-ST-29340-PA-GREY,GREY;4
